"","width","SRR1532959","SRR1532960","SRR1532961","SRR1532962","SRR1532963","SRR1532964"
"WBGene00013761",663,0,0,0,0,1,0
"WBGene00013762",3382,0,0,0,0,0,0
"WBGene00013763",1830,0,0,0,0,0,2
"WBGene00013764",1116,0,0,1,0,0,0
"WBGene00013765",1587,7,30,10,18,38,71
"WBGene00013766",1278,373,539,326,197,493,424
"WBGene00013768",1163,22,25,18,18,48,34
"WBGene00013770",267,0,0,0,0,0,0
"WBGene00013771",4646,0,0,0,0,0,0
"WBGene00013772",477,0,0,0,0,0,0
"WBGene00013773",536,0,0,0,0,0,0
"WBGene00013774",797,0,0,0,0,0,0
"WBGene00013775",1378,0,0,0,0,0,0
"WBGene00013776",2197,0,0,0,0,0,0
"WBGene00013777",547,0,0,0,0,0,0
"WBGene00013778",1047,0,0,0,0,0,0
"WBGene00013779",633,0,0,0,0,0,0
"WBGene00013781",327,0,0,0,0,0,1
"WBGene00013782",1370,0,0,0,1,0,1
"WBGene00013783",923,0,0,0,0,0,0
"WBGene00013784",606,0,0,0,0,0,0
"WBGene00013785",2257,0,0,0,0,0,0
"WBGene00013786",1933,0,0,0,0,0,0
"WBGene00013788",935,0,0,0,0,0,0
"WBGene00013789",2498,9,6,7,1,23,8
"WBGene00013790",1256,4,9,3,5,15,18
"WBGene00013791",989,0,0,0,0,0,0
"WBGene00013792",2567,21,29,49,32,79,82
"WBGene00013794",618,0,0,0,0,2,0
"WBGene00013795",1313,0,0,0,0,0,0
"WBGene00013796",591,0,0,0,0,0,0
"WBGene00013797",606,0,0,0,0,0,0
"WBGene00013798",855,0,0,0,0,0,0
"WBGene00013799",954,9,7,3,7,12,13
"WBGene00013800",894,0,0,0,0,0,0
"WBGene00013801",1658,0,0,0,0,0,0
"WBGene00013802",1373,0,0,0,0,0,0
"WBGene00013803",4033,34,14,86,64,166,186
"WBGene00013804",919,21,13,45,24,65,79
"WBGene00013805",1062,27,17,16,10,28,29
"WBGene00013806",364,0,0,0,0,0,0
"WBGene00013807",568,5,8,6,5,12,7
"WBGene00013808",2820,12,17,22,6,115,63
"WBGene00013809",2256,0,0,0,0,0,0
"WBGene00013810",1272,0,0,0,0,0,0
"WBGene00013811",1667,0,0,0,0,0,0
"WBGene00013812",1293,0,0,0,0,0,0
"WBGene00013814",777,0,0,1,1,3,1
"WBGene00013815",225,0,0,0,0,0,0
"WBGene00013816",956,0,0,0,0,0,0
"WBGene00013817",414,0,0,0,0,0,0
"WBGene00013819",566,0,0,0,0,1,0
"WBGene00013820",1275,0,0,0,0,0,0
"WBGene00013821",909,0,0,0,0,0,0
"WBGene00013822",1068,0,0,0,0,0,0
"WBGene00013823",1442,0,0,0,0,0,0
"WBGene00013824",1115,0,0,0,0,0,0
"WBGene00013825",1926,0,0,0,0,0,0
"WBGene00013826",2986,0,0,0,0,1,0
"WBGene00013827",1808,0,0,0,0,0,0
"WBGene00013828",549,0,0,0,0,0,0
"WBGene00013829",825,0,0,0,0,0,0
"WBGene00013830",2628,0,0,0,0,0,0
"WBGene00013831",1002,0,0,0,0,0,0
"WBGene00013832",1165,0,0,0,0,0,0
"WBGene00013833",585,0,0,0,0,0,0
"WBGene00013834",744,0,0,0,0,0,0
"WBGene00013835",2008,0,0,0,0,0,0
"WBGene00013836",1445,0,0,0,0,0,0
"WBGene00013837",1032,0,0,0,0,0,0
"WBGene00013838",1026,0,0,0,0,0,0
"WBGene00013839",1034,0,0,0,0,0,0
"WBGene00013840",928,0,0,0,0,0,0
"WBGene00013841",975,0,0,0,0,0,0
"WBGene00013842",963,0,0,0,0,0,0
"WBGene00013843",943,0,0,0,0,0,0
"WBGene00013844",978,0,0,0,0,0,0
"WBGene00013845",1018,0,0,0,0,0,1
"WBGene00013846",5394,0,0,0,0,0,0
"WBGene00013847",3110,33,15,44,25,109,80
"WBGene00013848",1309,0,0,0,0,0,1
"WBGene00013849",4917,0,0,0,0,0,0
"WBGene00013850",822,0,0,0,0,0,0
"WBGene00013852",1691,0,0,0,0,0,0
"WBGene00013853",962,0,0,0,0,1,0
"WBGene00013854",438,0,0,0,0,0,0
"WBGene00013855",12216,0,0,0,0,0,0
"WBGene00013856",1451,0,0,0,0,0,0
"WBGene00013857",1272,82,51,117,86,185,154
"WBGene00013858",324,0,0,0,0,0,0
"WBGene00013859",13329,0,0,0,0,0,5
"WBGene00013860",2297,0,0,0,0,0,0
"WBGene00013862",1747,112,28,114,46,187,113
"WBGene00013863",1047,4,0,7,0,6,3
"WBGene00013865",724,0,0,1,0,0,0
"WBGene00013866",2294,10,12,35,16,39,32
"WBGene00013867",371,0,0,0,0,0,0
"WBGene00013868",971,0,0,0,0,0,0
"WBGene00013869",3980,0,0,1,0,0,1
"WBGene00013870",1391,1,1,1,1,1,2
"WBGene00013871",1188,0,0,0,0,0,0
"WBGene00013872",2366,0,0,0,0,3,0
"WBGene00013873",2115,0,0,1,0,0,1
"WBGene00013874",2350,0,0,0,0,0,0
"WBGene00013875",2220,0,0,1,0,0,0
"WBGene00013876",906,10,5,10,4,22,18
"WBGene00013877",3792,128,25,190,109,295,221
"WBGene00013878",1926,73,69,86,71,184,224
"WBGene00013879",940,0,0,0,0,0,0
"WBGene00013880",1454,26,21,40,40,92,77
"WBGene00013881",1778,91,28,126,72,208,188
"WBGene00013882",713,0,0,0,0,0,7
"WBGene00013883",1583,0,0,0,1,0,0
"WBGene00013884",1761,0,0,0,0,0,3
"WBGene00013886",626,0,0,0,0,0,0
"WBGene00013887",105,0,0,0,0,0,0
"WBGene00013888",105,0,0,0,0,0,0
"WBGene00013889",252,0,0,0,0,0,0
"WBGene00013890",591,0,0,0,0,0,0
"WBGene00013891",1323,0,0,0,1,0,0
"WBGene00013892",901,53,55,92,62,192,193
"WBGene00013893",2009,31,19,48,33,92,63
"WBGene00013894",1177,514,553,707,451,1341,1114
"WBGene00013895",2520,0,0,1,0,1,0
"WBGene00013896",1056,0,0,0,0,0,0
"WBGene00013897",735,0,0,0,0,0,0
"WBGene00013898",1522,3,0,2,2,7,3
"WBGene00013899",2477,0,0,0,0,0,2
"WBGene00013900",1699,0,0,0,0,0,0
"WBGene00013901",1795,0,0,0,0,0,0
"WBGene00013902",2892,0,0,0,0,0,0
"WBGene00013903",1687,0,0,0,0,0,0
"WBGene00013904",1707,0,0,0,0,0,0
"WBGene00013905",1738,0,0,0,0,0,0
"WBGene00013906",1779,0,0,0,0,0,0
"WBGene00013907",1265,0,0,0,0,0,0
"WBGene00013908",906,0,0,0,0,0,0
"WBGene00013909",894,0,0,0,0,0,0
"WBGene00013910",837,0,0,0,0,0,0
"WBGene00013911",1604,0,0,0,0,0,0
"WBGene00013912",1581,0,0,0,0,0,0
"WBGene00013913",1746,0,0,0,0,0,0
"WBGene00013914",1521,0,0,0,1,0,0
"WBGene00013915",1092,0,0,0,0,0,0
"WBGene00013916",2223,0,0,0,0,0,0
"WBGene00013917",2388,37,26,68,51,118,88
"WBGene00013918",72,0,0,0,0,0,0
"WBGene00013919",3303,68,24,96,60,149,139
"WBGene00013920",1901,30,21,24,23,49,54
"WBGene00013921",1935,1,0,1,0,1,2
"WBGene00013923",1509,0,1,0,2,0,2
"WBGene00013924",1319,498,333,802,446,1236,811
"WBGene00013925",853,32,30,55,24,85,72
"WBGene00013926",2542,94,41,93,65,164,160
"WBGene00013927",742,0,0,0,0,0,0
"WBGene00013928",693,0,0,0,0,0,0
"WBGene00013929",717,0,0,0,0,0,0
"WBGene00013930",623,0,0,0,0,0,0
"WBGene00013931",662,0,0,0,0,0,0
"WBGene00013932",738,0,0,0,0,0,0
"WBGene00013933",725,0,0,0,0,0,0
"WBGene00013934",2141,9,2,6,8,19,10
"WBGene00013935",891,0,0,0,0,0,0
"WBGene00013937",874,0,0,0,0,0,0
"WBGene00013938",1341,0,0,0,0,0,0
"WBGene00013939",880,0,0,0,0,0,0
"WBGene00013940",1071,0,0,0,0,0,0
"WBGene00013941",780,0,0,0,0,0,0
"WBGene00013942",512,0,0,0,0,0,0
"WBGene00013943",908,0,0,0,0,0,0
"WBGene00013944",2265,0,0,0,0,0,0
"WBGene00013946",1022,0,0,0,0,0,0
"WBGene00013947",1064,0,0,0,0,0,0
"WBGene00013948",72,0,0,0,0,0,0
"WBGene00013949",1590,0,0,0,0,0,0
"WBGene00013950",1936,0,0,0,0,0,0
"WBGene00013951",703,0,0,0,0,0,0
"WBGene00013953",834,0,0,0,0,0,0
"WBGene00013954",1634,0,0,0,0,0,0
"WBGene00013955",2644,0,0,0,0,0,1
"WBGene00013956",1095,0,0,0,0,0,0
"WBGene00013957",1211,0,0,0,0,2,0
"WBGene00013958",681,28,39,40,45,111,116
"WBGene00013959",1406,0,0,0,0,0,0
"WBGene00013960",2249,1,1,6,0,4,0
"WBGene00013961",635,0,0,0,0,0,0
"WBGene00013962",1904,0,0,0,0,1,0
"WBGene00013963",2391,1,2,0,0,4,1
"WBGene00013964",620,0,0,0,0,0,0
"WBGene00013965",4099,1,0,1,1,2,5
"WBGene00013966",966,11,16,17,9,38,33
"WBGene00013967",1270,39,26,59,58,121,93
"WBGene00013968",525,0,0,1,0,0,0
"WBGene00013969",5014,0,0,1,0,3,3
"WBGene00013970",1772,0,1,0,0,0,0
"WBGene00013971",640,0,0,0,0,0,0
"WBGene00013972",728,0,0,0,0,0,0
"WBGene00013973",1179,0,0,0,0,0,0
"WBGene00013974",1481,0,0,0,0,0,0
"WBGene00013975",1485,0,0,0,0,0,0
"WBGene00013976",1397,0,0,0,0,0,0
"WBGene00013978",1063,1,0,3,3,10,5
"WBGene00013979",1176,1,2,0,0,0,1
"WBGene00013980",877,4,4,4,3,11,6
"WBGene00013982",996,0,1,2,1,1,2
"WBGene00013983",1907,21,19,30,40,84,69
"WBGene00013984",304,6,4,4,3,10,4
"WBGene00013985",4004,82,47,62,24,101,62
"WBGene00013986",533,0,0,0,0,0,0
"WBGene00013987",600,0,1,0,0,1,0
"WBGene00013988",328,0,0,0,0,0,0
"WBGene00013989",420,0,0,0,0,1,1
"WBGene00013993",73,0,0,0,0,0,0
"WBGene00013994",3568,133,27,200,110,259,222
"WBGene00013995",2188,0,0,0,0,0,0
"WBGene00013996",1701,0,0,0,0,0,0
"WBGene00013997",2532,91,78,134,115,316,259
"WBGene00013998",1629,107,68,146,72,192,181
"WBGene00013999",1117,2,0,5,2,2,3
"WBGene00014000",1030,0,0,0,0,0,2
"WBGene00014001",1727,0,1,1,0,1,1
"WBGene00014002",697,0,0,0,0,0,0
"WBGene00014003",699,0,0,0,0,0,0
"WBGene00014004",1679,57,56,92,124,165,253
"WBGene00014005",1639,0,1,0,0,0,0
"WBGene00014006",798,0,0,0,0,0,0
"WBGene00014007",1007,0,0,0,0,0,0
"WBGene00014008",1163,0,0,0,0,0,0
"WBGene00014009",1215,0,0,0,0,0,0
"WBGene00014011",2184,79,32,107,64,282,204
"WBGene00014012",1672,83,14,102,46,156,92
"WBGene00014013",1448,175,69,226,108,343,279
"WBGene00014014",2578,33,16,66,42,90,73
"WBGene00014015",2776,157,35,125,64,182,128
"WBGene00014016",452,127,177,253,138,496,363
"WBGene00014017",1031,111,158,158,101,284,232
"WBGene00014018",1472,35,11,46,46,90,107
"WBGene00014019",1002,50,62,69,40,160,105
"WBGene00014020",808,21,12,33,18,74,39
"WBGene00014021",1885,0,0,0,0,0,3
"WBGene00014022",630,76,103,63,52,197,131
"WBGene00014023",2143,167,89,207,148,283,267
"WBGene00014024",772,48,32,63,45,99,94
"WBGene00014025",1189,57,49,80,38,124,118
"WBGene00014026",73,0,0,0,0,0,0
"WBGene00014027",933,3,10,4,2,16,13
"WBGene00014028",1630,20,8,16,7,34,23
"WBGene00014029",841,0,0,0,0,0,0
"WBGene00014030",594,32,46,59,29,89,68
"WBGene00014031",822,4,7,9,6,19,20
"WBGene00014032",767,0,0,0,0,0,0
"WBGene00014033",1620,0,0,0,0,0,0
"WBGene00014034",784,51,38,92,34,142,99
"WBGene00014035",1884,1,3,2,2,8,7
"WBGene00014036",1549,94,44,115,69,279,155
"WBGene00014037",859,0,0,1,0,2,0
"WBGene00014039",818,0,0,1,0,1,0
"WBGene00014040",1817,0,0,0,0,0,0
"WBGene00014041",414,0,1,1,0,2,1
"WBGene00014042",195,0,0,0,0,0,0
"WBGene00014043",1194,0,0,0,0,0,0
"WBGene00014044",435,1,0,2,0,0,1
"WBGene00014045",1209,0,0,0,0,0,0
"WBGene00014046",1387,0,0,0,0,0,0
"WBGene00014047",1287,0,0,0,0,0,0
"WBGene00014048",1282,0,0,0,0,0,0
"WBGene00014049",598,0,0,0,0,0,0
"WBGene00014050",492,0,0,0,0,0,0
"WBGene00014051",4346,0,0,0,0,2,0
"WBGene00014052",839,0,0,0,0,0,0
"WBGene00014053",725,0,0,4,1,5,0
"WBGene00014054",1654,155,132,210,136,291,294
"WBGene00014055",814,0,0,0,0,0,0
"WBGene00014057",1058,0,0,0,0,0,0
"WBGene00014058",1029,93,64,167,86,281,202
"WBGene00014060",1505,11,4,10,10,20,15
"WBGene00014061",441,2,4,0,2,4,7
"WBGene00014062",942,0,0,1,0,0,0
"WBGene00014063",1394,0,0,0,0,0,0
"WBGene00014064",429,3,5,4,4,6,9
"WBGene00014065",1408,1,0,0,1,0,1
"WBGene00014066",3215,11,5,35,17,59,35
"WBGene00014067",709,0,0,0,0,1,0
"WBGene00014068",1071,0,0,0,0,0,0
"WBGene00014069",623,0,0,0,0,0,0
"WBGene00014070",972,0,0,0,0,0,0
"WBGene00014073",1010,0,0,0,0,1,0
"WBGene00014074",1315,0,0,1,0,1,1
"WBGene00014075",1984,35,25,44,49,75,85
"WBGene00014076",1627,7,3,14,4,15,9
"WBGene00014077",1775,0,0,0,1,1,0
"WBGene00014078",2041,48,40,90,90,186,171
"WBGene00014079",1223,0,2,3,0,2,2
"WBGene00014080",1696,32,17,32,24,49,42
"WBGene00014081",1477,2,0,3,2,7,5
"WBGene00014082",989,0,0,0,0,0,0
"WBGene00014083",975,40,51,67,38,104,112
"WBGene00014084",309,0,0,0,0,0,0
"WBGene00014085",1425,0,0,0,0,0,0
"WBGene00014086",758,101,94,120,93,291,230
"WBGene00014087",2382,111,45,171,128,276,296
"WBGene00014088",1305,0,0,0,0,0,3
"WBGene00014089",2873,0,0,0,0,1,1
"WBGene00014090",564,1,0,0,0,0,0
"WBGene00014091",1488,0,0,0,0,0,0
"WBGene00014092",2133,0,0,0,0,0,0
"WBGene00014093",1079,0,0,0,0,0,0
"WBGene00014094",1378,0,0,0,0,0,0
"WBGene00014095",1941,771,738,898,614,1597,1384
"WBGene00014096",1461,220,154,294,178,453,437
"WBGene00014097",2044,347,244,570,403,790,644
"WBGene00014098",3041,90,36,60,46,109,95
"WBGene00014099",606,0,0,0,0,0,0
"WBGene00014100",1300,0,0,0,0,0,0
"WBGene00014101",1671,0,0,0,0,0,0
"WBGene00014102",1954,0,3,1,0,0,0
"WBGene00014103",1317,0,0,0,0,0,0
"WBGene00014104",350,0,0,0,0,0,0
"WBGene00014105",673,0,0,0,0,0,0
"WBGene00014106",1526,0,0,0,0,0,0
"WBGene00014107",1046,0,0,0,0,0,0
"WBGene00014108",467,2,4,5,5,9,17
"WBGene00014109",776,25,46,50,40,112,102
"WBGene00014111",825,7,15,18,12,57,46
"WBGene00014112",828,60,62,118,89,197,193
"WBGene00014113",2680,98,67,147,112,230,274
"WBGene00014114",3229,201,72,263,184,475,434
"WBGene00014115",3958,252,172,420,233,866,712
"WBGene00014116",817,0,0,0,0,0,2
"WBGene00014117",852,599,527,865,599,1422,1218
"WBGene00014118",1322,36,18,51,17,93,43
"WBGene00014119",2377,269,171,189,99,256,167
"WBGene00014120",1436,92,38,98,76,167,150
"WBGene00014121",853,5,1,3,2,9,6
"WBGene00014122",1307,1,0,0,0,0,1
"WBGene00014123",1731,37,31,59,24,83,76
"WBGene00014124",2405,570,198,795,463,1144,939
"WBGene00014125",758,0,0,1,0,0,1
"WBGene00014126",73,0,0,0,0,0,0
"WBGene00014127",1744,0,0,0,0,0,0
"WBGene00014128",1148,0,0,0,0,0,0
"WBGene00014129",895,0,0,0,0,0,0
"WBGene00014130",1162,0,0,0,0,0,0
"WBGene00014131",809,0,0,2,0,2,5
"WBGene00014132",1508,0,0,0,0,0,0
"WBGene00014134",1587,0,0,0,0,0,0
"WBGene00014135",1662,0,0,0,0,0,0
"WBGene00014136",1524,0,0,0,0,0,0
"WBGene00014137",989,0,0,0,0,0,0
"WBGene00014138",1193,0,0,0,0,0,0
"WBGene00014139",1736,6,5,11,4,17,13
"WBGene00014140",692,3,0,1,2,0,3
"WBGene00014141",1421,6,3,14,10,27,13
"WBGene00014142",1653,0,0,0,0,0,0
"WBGene00014143",928,0,0,0,0,0,0
"WBGene00014144",1301,0,0,1,0,0,0
"WBGene00014145",748,0,0,0,0,0,1
"WBGene00014147",82,0,0,0,0,0,0
"WBGene00014148",774,0,1,1,0,0,1
"WBGene00014149",1083,0,0,0,0,0,0
"WBGene00014150",457,0,0,0,0,0,0
"WBGene00014151",4236,87,75,118,107,201,256
"WBGene00014152",810,0,0,1,0,0,0
"WBGene00014153",1428,0,0,1,0,0,0
"WBGene00014154",749,0,0,0,0,0,0
"WBGene00014155",629,0,0,0,0,0,0
"WBGene00014156",2430,0,0,0,0,0,0
"WBGene00014157",674,0,0,0,0,0,0
"WBGene00014158",1126,0,0,0,0,0,0
"WBGene00014159",1214,2,0,1,2,0,1
"WBGene00014160",1978,0,0,0,0,0,0
"WBGene00014161",1236,0,0,0,0,0,0
"WBGene00014162",1535,0,0,0,0,0,0
"WBGene00014163",847,26,32,40,35,83,65
"WBGene00014164",1520,0,0,0,0,2,2
"WBGene00014165",2510,66,38,143,84,238,225
"WBGene00014166",1650,13,9,28,24,54,43
"WBGene00014168",750,0,0,0,0,0,0
"WBGene00014169",872,0,0,0,0,0,0
"WBGene00014170",513,0,0,0,0,0,0
"WBGene00014171",3242,0,0,0,0,1,0
"WBGene00014172",791,17,35,29,19,70,43
"WBGene00014173",568,0,0,0,0,0,2
"WBGene00014174",432,0,0,0,0,0,0
"WBGene00014175",360,0,0,0,0,0,0
"WBGene00014176",1299,45,38,56,33,92,93
"WBGene00014177",889,86,80,130,88,281,203
"WBGene00014178",928,0,0,0,0,0,0
"WBGene00014179",2386,0,0,0,0,0,0
"WBGene00014180",794,0,0,0,0,0,0
"WBGene00014181",1754,0,0,0,0,0,1
"WBGene00014182",906,0,0,0,0,0,0
"WBGene00014183",1137,0,0,0,0,0,0
"WBGene00014184",1445,0,0,0,0,0,0
"WBGene00014185",408,0,0,0,0,0,0
"WBGene00014186",611,0,0,0,0,0,0
"WBGene00014188",906,0,0,0,0,0,0
"WBGene00014189",1250,0,0,0,0,0,0
"WBGene00014190",1113,0,0,0,0,0,0
"WBGene00014191",1005,0,0,0,0,0,0
"WBGene00014192",1280,0,0,0,0,0,0
"WBGene00014193",1913,0,0,0,0,0,0
"WBGene00014194",1589,0,0,0,0,0,0
"WBGene00014195",1045,0,0,0,0,0,0
"WBGene00014196",1029,0,0,0,0,0,0
"WBGene00014197",1718,0,0,0,0,0,0
"WBGene00014198",2485,0,0,0,0,0,0
"WBGene00014199",2243,24,9,30,13,29,34
"WBGene00014200",1010,0,0,0,0,0,0
"WBGene00014201",1509,0,0,0,0,0,0
"WBGene00014202",2476,156,74,141,89,288,210
"WBGene00014203",1137,3,14,18,11,28,25
"WBGene00014204",1615,217,72,315,231,603,534
"WBGene00014205",888,2,3,4,3,11,17
"WBGene00014206",1147,0,0,1,0,2,0
"WBGene00014207",1255,1,0,0,0,0,3
"WBGene00014208",7795,16,6,7,2,39,21
"WBGene00014209",1293,53,32,67,46,155,124
"WBGene00014210",1722,1,0,1,2,1,1
"WBGene00014213",1487,14,7,5,2,5,13
"WBGene00014214",841,1,1,4,2,2,4
"WBGene00014215",2896,24,12,31,21,51,51
"WBGene00014216",619,1,0,0,0,0,1
"WBGene00014217",1050,0,0,0,0,0,0
"WBGene00014218",2286,129,40,233,156,404,401
"WBGene00014219",2062,89,53,122,73,191,165
"WBGene00014220",2925,11,1,18,10,31,26
"WBGene00014221",1064,14,18,37,27,62,63
"WBGene00014222",621,27,61,54,38,95,94
"WBGene00014223",923,0,1,0,0,1,2
"WBGene00014224",449,5,15,16,11,20,23
"WBGene00014225",320,0,0,0,0,0,0
"WBGene00014226",383,5,11,8,1,15,10
"WBGene00014227",1325,10,11,29,15,33,23
"WBGene00014228",1609,56,14,74,31,126,84
"WBGene00014229",1124,0,0,0,0,0,0
"WBGene00014230",968,48,66,54,34,129,91
"WBGene00014232",3920,97,62,143,107,211,197
"WBGene00014233",826,2,0,3,0,1,0
"WBGene00014234",895,90,88,131,77,228,198
"WBGene00014235",1193,0,0,0,0,0,0
"WBGene00014236",1437,0,0,0,0,0,0
"WBGene00014238",1599,0,0,0,0,0,0
"WBGene00014239",1576,0,0,0,0,0,0
"WBGene00014240",482,0,0,0,0,0,0
"WBGene00014241",850,0,0,0,0,0,0
"WBGene00014242",417,0,1,1,0,28,16
"WBGene00014243",5378,94,65,106,81,202,187
"WBGene00014244",975,3,4,4,1,2,6
"WBGene00014245",521,0,0,0,0,0,0
"WBGene00014246",471,0,0,0,0,0,0
"WBGene00014247",483,0,0,0,0,0,0
"WBGene00014248",1542,0,0,0,0,1,3
"WBGene00014249",1777,134,59,204,111,424,285
"WBGene00014250",1185,64,59,88,67,187,149
"WBGene00014251",782,9,2,12,9,15,17
"WBGene00014252",698,0,0,0,0,0,0
"WBGene00014253",670,0,0,0,0,0,0
"WBGene00014254",1680,0,0,0,0,0,0
"WBGene00014255",1328,0,0,0,0,0,0
"WBGene00014256",1146,29,16,27,22,56,68
"WBGene00014258",1573,40,75,77,66,137,132
"WBGene00014259",788,10,8,9,5,15,16
"WBGene00014260",489,0,0,0,0,0,0
"WBGene00014261",2105,0,0,0,0,0,1
"WBGene00014262",1668,0,0,0,0,0,0
"WBGene00014263",73,0,0,0,0,0,0
"WBGene00014264",72,0,0,0,0,0,0
"WBGene00014265",74,0,0,0,0,0,0
"WBGene00014266",102,0,0,0,0,0,0
"WBGene00014267",73,0,0,0,0,0,0
"WBGene00014268",73,0,0,0,0,0,0
"WBGene00014269",72,0,0,0,0,0,0
"WBGene00014270",72,0,0,0,0,0,0
"WBGene00014271",74,0,0,0,0,0,0
"WBGene00014272",82,0,0,0,0,0,0
"WBGene00014273",74,0,0,0,0,0,0
"WBGene00014274",72,0,0,0,0,0,0
"WBGene00014275",73,0,0,0,0,0,0
"WBGene00014276",73,0,0,0,0,0,0
"WBGene00014277",119,0,0,0,0,0,0
"WBGene00014278",122,0,0,0,0,0,0
"WBGene00014279",83,0,0,0,0,0,0
"WBGene00014280",85,0,0,0,0,0,0
"WBGene00014281",85,0,0,0,0,0,0
"WBGene00014282",82,0,0,0,0,0,0
"WBGene00014283",82,0,0,0,0,0,0
"WBGene00014284",72,0,0,0,0,0,0
"WBGene00014285",73,0,0,0,0,0,0
"WBGene00014286",84,0,0,0,0,0,0
"WBGene00014287",73,0,0,0,0,0,0
"WBGene00014288",187,0,0,0,0,0,0
"WBGene00014289",72,0,0,0,0,0,0
"WBGene00014290",76,0,0,0,0,0,0
"WBGene00014291",144,0,0,0,0,0,0
"WBGene00014292",73,0,0,0,0,0,0
"WBGene00014293",122,0,0,0,0,0,0
"WBGene00014294",2141,0,0,0,0,1,17
"WBGene00014295",82,0,0,0,0,0,0
"WBGene00014296",82,0,0,0,0,0,0
"WBGene00014297",84,0,0,0,0,0,0
"WBGene00014298",72,0,0,0,0,0,0
"WBGene00014299",73,0,0,0,0,0,0
"WBGene00014300",2241,0,0,0,0,0,0
"WBGene00014301",85,0,0,0,0,0,0
"WBGene00014302",72,0,0,0,0,0,0
"WBGene00014303",82,0,0,0,0,0,0
"WBGene00014304",84,0,0,0,0,0,0
"WBGene00014305",72,0,0,0,0,0,0
"WBGene00014306",122,0,0,0,0,0,0
"WBGene00014307",793,0,0,1,0,0,3
"WBGene00014308",617,0,0,0,0,0,4
"WBGene00014309",1587,49,28,53,25,80,82
"WBGene00014310",185,0,0,0,0,0,0
"WBGene00014311",187,0,0,0,0,0,0
"WBGene00014312",186,0,0,0,0,0,0
"WBGene00014313",73,0,0,0,0,0,0
"WBGene00014314",72,0,0,0,0,0,0
"WBGene00014315",72,0,0,0,0,0,0
"WBGene00014316",165,0,0,0,0,0,0
"WBGene00014317",165,0,0,0,0,0,0
"WBGene00014318",73,0,0,0,0,0,0
"WBGene00014319",73,0,0,0,0,0,0
"WBGene00014320",72,0,0,0,0,0,0
"WBGene00014321",72,0,0,0,0,0,0
"WBGene00014322",187,0,0,0,0,0,0
"WBGene00014323",72,0,0,0,0,0,0
"WBGene00014324",73,0,0,0,0,0,0
"WBGene00014325",73,0,0,0,0,0,0
"WBGene00014326",72,0,0,0,0,0,0
"WBGene00014327",72,0,0,0,0,0,0
"WBGene00014328",72,0,0,0,0,0,0
"WBGene00014329",72,0,0,0,0,0,0
"WBGene00014330",73,0,0,0,0,0,0
"WBGene00014331",72,0,0,0,0,0,0
"WBGene00014332",73,0,0,0,0,0,0
"WBGene00014333",72,0,0,0,0,0,0
"WBGene00014334",72,0,0,0,0,0,0
"WBGene00014335",187,0,0,0,0,0,0
"WBGene00014336",187,0,0,0,0,0,0
"WBGene00014337",72,0,0,0,0,0,0
"WBGene00014338",73,0,0,0,0,0,0
"WBGene00014339",71,0,0,0,0,0,0
"WBGene00014340",72,0,0,0,0,0,0
"WBGene00014341",68,0,0,0,0,0,0
"WBGene00014342",73,0,0,0,0,0,0
"WBGene00014343",73,0,0,0,0,0,0
"WBGene00014344",73,0,0,0,0,0,0
"WBGene00014345",73,0,0,0,0,0,0
"WBGene00014346",73,0,0,0,0,0,0
"WBGene00014347",72,0,0,0,0,0,0
"WBGene00014348",72,0,0,0,0,0,0
"WBGene00014349",77,0,0,0,0,0,0
"WBGene00014350",82,0,0,0,0,0,0
"WBGene00014351",72,0,0,0,0,0,0
"WBGene00014352",72,0,0,0,0,0,0
"WBGene00014353",82,0,0,0,0,0,0
"WBGene00014354",73,0,0,0,0,0,0
"WBGene00014355",72,0,0,0,0,0,0
"WBGene00014356",72,0,0,0,0,0,0
"WBGene00014357",72,0,0,0,0,0,0
"WBGene00014358",72,0,0,0,0,0,0
"WBGene00014359",72,0,0,0,0,0,0
"WBGene00014360",72,0,0,0,0,0,0
"WBGene00014361",72,0,0,0,0,0,0
"WBGene00014362",73,0,0,0,0,0,0
"WBGene00014363",72,0,0,0,0,0,0
"WBGene00014364",72,0,0,0,0,0,0
"WBGene00014365",73,0,0,0,0,0,0
"WBGene00014366",122,0,0,0,0,0,0
"WBGene00014367",122,0,0,0,0,0,0
"WBGene00014368",73,0,0,0,0,0,0
"WBGene00014369",73,0,0,0,0,0,0
"WBGene00014370",165,0,0,0,0,0,0
"WBGene00014371",165,0,0,0,0,0,0
"WBGene00014372",72,0,0,0,0,0,0
"WBGene00014373",84,0,0,0,0,0,0
"WBGene00014374",73,0,0,0,0,0,0
"WBGene00014375",1319,0,0,0,0,0,0
"WBGene00014376",72,0,0,0,0,0,0
"WBGene00014377",85,0,0,0,0,0,0
"WBGene00014378",72,0,0,0,0,0,0
"WBGene00014379",72,0,0,0,0,0,0
"WBGene00014380",82,0,0,0,0,0,0
"WBGene00014381",73,0,0,0,0,0,0
"WBGene00014382",73,0,0,0,0,0,0
"WBGene00014384",72,0,0,0,0,0,0
"WBGene00014385",72,0,0,0,0,0,0
"WBGene00014386",72,0,0,0,0,0,0
"WBGene00014387",72,0,0,0,0,0,0
"WBGene00014388",72,0,0,0,0,0,0
"WBGene00014389",73,0,0,0,0,0,0
"WBGene00014390",72,0,0,0,0,0,0
"WBGene00014391",43,0,0,0,0,0,0
